-2,-5,6,-1,-3,-2,-2,0
0,-4,-5,3,1,-1,-2,-5
-3,1,-5,-5,-4,-1,-1,-3
0,-1,14,7,5,1,-4,-10
6,10,-9,0,1,0,7,15
-2,-6,-32,-1,-1,0,-2,-3
-2,-7,-6,-8,-8,-8,-2,3
-6,-4,35,-1,-1,-4,-1,-4
-4,10,-18,-5,0,4,-1,-5
6,-7,13,3,2,2,2,2
3,-2,-29,-2,-1,0,-1,1
-3,-10,-25,-4,-4,-2,-3,-1
0,2,4,-2,-9,-5,0,-3
-5,-4,0,-3,3,0,0,2
2,15,47,6,0,0,-1,-1
-2,-15,-41,-7,0,-2,-2,0
-2,2,-4,-1,-3,-2,-1,-3
-3,-2,-7,-4,-3,1,-1,0
-4,-11,11,1,2,-2,-2,-3
0,14,12,1,-1,3,1,0
1,0,14,3,2,0,-3,1
-1,-6,-35,-1,-3,-2,-1,0
-2,1,2,-1,1,-4,-4,-3
-2,-3,1,-6,-7,1,0,-1
0,-3,-11,-1,2,1,-2,-2
2,4,20,9,9,1,1,0
-2,-5,-6,0,-3,0,-2,-3
-2,-8,-10,-3,-2,-4,-2,-1
0,9,48,1,-3,1,-3,-2
-3,3,-48,-11,-12,-5,-4,-1
-4,-17,-25,-4,2,0,-1,0
4,12,28,8,5,0,0,2
-9,-31,-28,-6,-3,-5,-2,-4
0,18,42,2,0,0,0,1
-2,-8,-21,-4,-2,-1,-1,-1
0,6,10,-2,-6,-3,-4,0
1,3,16,5,7,0,0,0
-3,-6,-11,-1,-2,2,1,0
0,3,3,-3,-1,-1,1,0
-2,5,11,-4,-1,0,-2,-2
1,2,-8,-1,-2,-2,0,0
-3,-5,-1,0,-2,-2,-3,-1
-1,3,25,8,2,1,0,-2
3,11,-20,1,3,0,2,2
-1,-5,-26,-11,-7,-5,-3,-3
-5,-10,7,-2,-2,0,1,-5
2,6,10,2,-1,-2,1,6
-7,-8,1,0,4,0,1,-4
1,11,14,0,-4,-1,-3,-1
1,1,17,-1,0,-3,-1,8
-2,-9,-25,1,2,4,2,2
-1,3,12,-8,-7,-4,-2,-2
0,11,8,-6,-4,-2,-2,-2
-3,-12,-20,6,6,2,0,-1
0,-2,-4,0,-5,-5,-4,-3
-2,-12,-20,-3,2,2,-2,-1
-1,-3,-2,10,4,3,2,-1
