-1,1,2,2,3,-3,-2,0
-10,-15,-5,-5,-8,-4,-4,-4
4,0,-3,0,-2,0,1,4
0,5,1,-5,-2,-5,-4,-2
0,0,-1,-1,1,0,0,0
1,-2,-4,0,1,3,2,-1
0,-2,-2,2,6,3,-1,0
2,5,1,2,-6,-7,-2,0
-1,-2,-1,-2,-6,-2,-1,-3
-3,-12,-9,-2,-3,0,1,-1
-1,-1,-2,-1,4,1,0,0
-1,1,2,-4,-3,-3,0,0
-1,-1,0,-2,-2,-4,-1,-1
0,6,5,0,3,0,-1,0
-3,-1,-1,-2,-4,-4,-2,-1
-2,-7,-2,1,-5,3,1,-2
2,1,-1,3,9,4,-1,-1
0,3,-1,-2,-1,-1,-3,0
-4,-23,-9,-3,-4,-2,-3,-1
-3,-1,2,0,-2,0,1,2
1,0,-4,-1,0,3,1,0
0,11,7,-1,-4,-1,1,2
-2,-7,-10,-4,-4,-5,-3,-3
-4,0,1,-2,-5,-5,-2,-2
-3,-10,-4,-1,-2,-2,0,-1
2,5,3,1,4,3,-2,-2
1,7,2,-1,-2,-3,0,-2
0,1,-2,-1,-1,-1,-2,-4
-2,-1,-4,-3,-3,-4,-3,-3
0,-1,-6,-2,-4,-2,2,-1
-5,-6,5,1,4,1,2,-1
0,7,4,1,3,4,0,-2
-2,2,-1,-3,-8,-3,-3,1
-1,-4,-2,-1,-6,-7,-3,-1
2,8,4,4,8,4,1,0
-1,-6,-6,3,9,4,2,2
-1,0,2,-5,-12,-6,-1,-2
-1,-3,-5,-5,-4,-1,-1,-2
-2,-9,-6,-4,0,-3,-2,0
0,-10,-3,-3,-1,-2,-1,0
-1,6,-2,0,-4,0,-2,0
-5,4,3,0,-1,-1,1,0
-1,11,3,-2,-3,-3,-2,0
3,0,-7,-2,-4,-7,-3,-1
0,-4,3,-1,3,3,1,-1
3,5,3,3,1,2,1,1
-3,-22,-10,-3,-5,-3,-3,-4
-2,1,6,0,5,0,0,-3
1,9,-1,2,0,-4,-2,0
-2,-2,-3,-7,-10,-8,-5,-1
2,8,3,4,2,5,3,2
-1,0,2,1,8,4,-2,0
-3,-7,-5,-4,-5,-3,-2,-4
-3,-6,-4,-5,-6,-3,-3,-3
1,8,2,-3,-1,0,-3,0
-3,-4,-1,2,-1,0,2,0
-3,1,-1,-1,-1,-1,-2,0
-6,-2,5,0,-2,0,-1,-3
0,-3,0,1,0,2,1,1
0,-2,-4,-1,0,-3,-3,0
0,-6,-3,-3,0,-2,-1,-1
2,-2,-3,-2,-4,-4,-2,-2
-2,2,3,-4,-8,-1,-3,-3
-2,-7,-5,-2,-4,-6,-2,-1
-3,2,4,1,1,3,1,1
-1,-8,-7,1,5,2,1,-1
0,-4,-1,1,5,3,0,-4
2,4,3,2,1,3,1,0
-1,-1,-2,-4,0,-1,0,0
0,2,4,3,0,-4,-4,-3
-1,2,-8,-8,-9,-7,-5,-6
-3,-2,1,-5,-4,-5,-8,0
-1,-4,0,5,4,1,1,-2
-1,-4,-7,-6,2,2,0,0
-3,0,-4,-1,-4,5,14,-4
-1,-2,0,0,-1,1,-3,-1
0,1,3,-4,-1,-5,-4,6
2,4,7,7,-1,-12,-15,2
-4,-3,-10,-6,-3,-1,-3,-5
1,0,-1,-4,-2,22,27,-3
-3,-5,0,3,4,8,6,4
1,1,3,1,-3,-14,-11,4
4,4,1,0,-4,-10,-6,5
0,4,3,4,12,3,3,0
-2,1,10,5,-1,-3,-12,-9
1,-5,-17,-7,-7,1,6,-4
-3,-2,1,1,7,0,-6,-1
0,0,-5,-3,-9,-5,1,-1
-1,0,0,-3,1,4,5,2
-1,0,5,1,3,4,2,0
-3,0,0,-2,-9,-15,-23,-3
-8,-7,-2,-4,-6,-4,1,-9
-1,-2,-2,1,5,7,10,-3
8,3,0,-1,-1,7,10,10
1,1,6,0,1,-2,-2,3
-14,-5,0,-1,-4,-13,-21,-25
-5,-6,-13,-4,-4,-6,-6,-15
-3,-2,-3,-5,-7,2,13,6
