-1,-1,-1,1,1,-1,-1,-1
-1,0,-1,3,6,2,0,0
-1,1,-1,-2,0,-4,-2,-1
-2,-1,-1,-4,-4,-3,0,-1
0,-1,-1,-2,-1,2,-1,-1
-1,-2,-1,-1,-1,-1,-1,-1
-1,0,-1,-1,1,0,0,1
-1,-3,0,-1,-3,-2,0,-1
-1,-2,-1,-3,-5,-2,-1,-2
-1,-1,-3,-5,-1,0,-1,-3
-1,-1,0,1,-1,-2,0,0
0,-2,-1,1,0,0,-1,1
-2,-2,-2,0,-2,-1,0,-3
0,-1,-1,3,0,-1,-2,-1
-1,-1,0,0,-2,-1,-2,-1
-2,-1,-1,-1,-2,-1,-2,-1
0,1,1,-4,0,-2,-2,-1
0,0,0,1,0,-1,1,1
1,-2,-1,-1,2,0,-2,-2
-2,0,0,2,2,3,0,0
-1,-2,-1,0,-1,-2,-1,1
-3,-3,-1,0,-1,1,-2,-1
-1,-2,-1,-2,-4,-2,1,0
0,-1,-2,-1,-3,-1,-2,-3
-2,-2,-2,-7,-8,-4,-2,-3
-1,0,1,1,1,0,-2,-1
0,-3,-1,1,0,0,-1,0
-2,-2,2,1,-1,-2,-2,-2
-1,0,3,2,-2,-2,0,-1
-1,-3,-8,-4,-3,-2,0,-1
-2,-3,-3,-1,-1,3,0,0
0,0,-2,-3,-2,-4,1,-2
0,1,8,7,0,1,-2,0
0,2,12,10,3,0,-2,-1
-3,-6,-25,-21,-6,-2,-2,-3
-4,-4,-8,-19,-10,-6,-5,-3
-1,0,-8,-2,2,2,1,-3
-1,-1,5,5,1,-3,0,-1
1,2,14,11,3,2,0,1
1,1,11,8,2,1,-1,0
0,0,0,-1,-4,-2,-2,-2
-4,-5,2,-10,-9,-5,-3,-2
1,0,0,-3,2,-3,-3,-1
-3,-9,-44,-13,-7,-1,-1,-3
-2,-1,0,-5,3,0,-2,-3
1,9,-7,-1,-2,3,1,-1
2,10,37,20,1,-4,-1,0
3,9,47,19,4,1,1,0
-7,-10,-44,-25,-7,-5,-3,-5
3,0,-3,-2,-1,1,1,1
-1,-6,-18,-5,0,0,0,0
-1,-10,19,7,-1,-2,1,1
1,-9,1,5,-2,-1,-1,-2
4,-4,21,9,4,-1,-1,-2
-3,0,-4,1,5,6,4,1
0,-13,13,10,2,-1,-1,-1
2,-9,-77,-36,-10,-5,-3,0
-9,-12,2,-5,-10,-11,-6,-5
-4,35,-1,3,-2,-1,6,1
24,17,23,11,3,3,0,5
9,8,18,9,4,3,2,0
17,17,4,-6,-2,2,1,1
-57,-39,-63,-18,-10,-6,-3,-8
6,17,29,-2,-4,-4,-4,-1
-6,-1,24,23,7,0,0,-1
30,10,2,-7,1,1,-2,0
17,21,64,21,4,3,-5,3
-88,-15,-110,-32,-10,-5,-8,-7
-49,15,29,9,4,1,7,-5
-60,-46,-6,1,-3,-5,0,-4
103,77,22,5,-1,1,-3,-4
-93,-79,-37,-13,0,7,3,3
101,81,31,-4,-4,-11,-11,9
-39,54,13,13,7,2,5,-3
-7,-68,-7,-28,-8,-5,-3,-13
64,28,-32,-6,1,0,5,0
-66,-1,24,24,-1,-2,-2,5
-22,21,10,4,2,4,-14,0
15,-40,-31,-17,-6,-12,-9,-8
0,5,-46,-12,-5,-2,-1,-16
18,1,14,-1,0,3,6,22
84,25,-21,3,4,8,18,16
-100,-117,-67,-9,0,-3,-10,-12
19,-17,23,-1,-3,-8,-9,-14
10,14,35,11,0,-1,2,-3
-9,-37,43,-11,-10,-4,-4,5
15,46,8,0,-3,1,3,31
28,28,16,-10,-5,-3,0,-15
-13,4,80,47,14,10,1,8
-43,-58,-91,-33,0,-6,-9,-39
16,-31,-70,-26,-9,-7,-7,-13
61,74,85,25,11,11,12,25
-5,-31,-23,-30,-13,-4,-8,-17
-1,7,-21,3,-8,-6,-4,-9
-8,2,61,25,3,0,-2,8
32,-7,-100,-4,1,-4,-3,-3
-44,-128,-3,-18,-7,-4,-10,-1
-58,30,16,-15,-7,-2,13,10
13,11,57,25,7,3,7,-24
-16,61,22,0,-3,-1,5,5
29,64,-87,-9,2,0,-1,7
-9,26,66,35,4,-3,-12,4
22,-38,-47,-34,-5,-5,-3,4
-10,55,1,-24,-4,4,6,3
-16,-50,-24,-17,-7,-7,-7,-20
40,-69,18,7,0,0,-2,2
-27,77,35,11,-8,-4,-1,-6
21,-103,36,17,13,-1,-8,6
6,-5,80,23,16,6,8,-4
35,24,37,22,11,4,2,20
-43,-40,-72,-18,-6,0,-7,-17
-1,-3,-28,-22,-14,-4,-11,-5
39,25,-31,-55,-32,-13,8,9
-12,47,75,35,6,-2,-8,-25
-5,10,-39,-11,5,8,8,6
-13,-3,21,0,1,-2,10,2
-44,-10,26,21,11,6,4,-8
8,21,-2,-13,-7,-8,-5,4
-27,31,-91,-45,-11,-8,-28,-42
3,-2,117,10,4,4,2,9
18,4,11,-2,-4,-3,50,13
7,-123,-40,-6,0,9,3,8
71,52,84,52,17,5,-22,15
-68,-22,-53,-35,-21,-13,10,-18
-30,25,-33,-14,-3,0,-14,0
78,60,-26,3,2,3,9,9
-52,-41,58,6,0,-1,5,46
0,-37,29,36,8,1,-14,-14
54,-19,-35,-18,-5,-7,-16,-15
-37,-64,-19,7,6,3,2,-9
43,28,96,46,13,7,14,25
-23,-11,-91,-36,-16,-9,-12,-14
-11,-71,-41,-58,-24,-10,-3,4
18,-7,54,-4,-4,-5,-16,-13
-41,17,97,48,22,10,11,-10
31,58,70,31,6,5,0,20
-67,-40,-70,-9,1,1,6,-38
20,86,-104,-42,-14,-6,-42,1
2,-18,61,10,-4,-1,52,19
48,86,53,27,10,7,-14,14
14,-18,-80,1,5,4,1,-13
-37,15,68,2,-3,-5,12,-8
8,-13,-45,-3,-3,-1,-18,-12
46,23,36,18,7,1,-9,5
37,33,48,40,13,6,5,13
-45,-18,-128,-67,-10,2,6,-12
66,-5,81,2,-2,-2,1,16
-16,-64,29,-13,-6,0,15,13
-6,106,90,23,0,-8,-21,3
-39,-44,-4,13,9,2,2,-10
-11,42,-66,-13,-2,3,5,-5
51,-5,23,16,6,0,9,-6
-46,40,2,-5,-3,0,-19,-6
7,-54,-38,2,-3,0,5,3
34,39,27,-11,-3,1,11,33
-31,28,-17,19,2,-3,-5,-25
22,17,13,-6,1,1,-10,18
-15,1,-17,-14,-9,-3,-8,0
45,43,-120,-23,-5,6,27,-1
-53,-105,30,-21,-5,-5,-15,-31
7,109,86,44,20,6,-3,5
-28,-7,-8,-3,-3,2,0,-3
35,-9,12,-2,-3,-4,9,13
