0,-1,-5,6,-14,-3,8,-2
1,-1,1,-9,5,-5,4,1
0,0,1,-6,-26,-6,-8,0
-2,0,6,7,17,-4,2,-3
1,-1,3,-2,-1,8,1,0
-2,-2,-11,6,10,1,2,-1
-1,-1,-1,-2,3,-1,-2,-2
-2,1,3,-3,-24,-7,-3,1
-1,0,8,-2,7,-3,-6,-3
-1,-5,-10,-8,-10,-5,1,-2
-1,-3,-4,1,11,6,1,0
-2,1,2,6,3,0,-3,-1
-1,-1,-2,1,-11,-9,-2,-1
-1,1,13,-1,-6,1,-3,-1
-2,-2,-14,-8,17,1,4,-3
-2,-1,-14,1,-1,0,-8,-1
-1,-3,2,3,-5,-1,-1,0
-1,0,-5,2,7,-3,1,-2
-1,1,14,1,-27,-7,-5,1
-1,0,-3,-12,9,2,4,0
-1,-3,-5,1,-1,1,-2,-1
-1,-3,-3,3,6,-2,-3,-1
0,0,-1,6,-1,6,-1,0
-1,-1,4,-7,-4,-2,-2,-1
-1,-2,-8,-6,-25,-14,-8,-1
-1,0,3,-6,10,3,2,-4
-1,-3,4,-4,5,1,-1,-1
-1,0,2,10,7,-1,-1,-2
-2,-3,-15,2,-2,4,1,0
-1,0,6,-1,-5,-7,1,0
-1,-1,-1,-4,9,-2,-6,-1
-2,-3,-9,3,-6,2,0,0
-3,-1,5,0,2,0,0,1
0,-1,-8,-5,-15,-5,2,-1
-1,-1,5,-3,-5,-7,-3,0
0,-3,-6,-2,9,-3,1,-3
-2,-3,-6,5,7,5,1,-2
-1,-1,2,0,-2,3,-2,2
0,2,5,-1,-8,-4,-3,-2
-2,-1,-1,-7,-4,-4,-1,0
-1,0,5,-3,6,2,-1,-1
-2,6,-2,0,-12,-7,-1,-1
-3,-17,-12,-3,-7,-5,-4,-4
3,12,8,-8,14,2,2,1
-4,-26,-3,6,-5,7,2,-2
2,13,0,8,25,11,3,1
-1,-6,3,0,-5,-7,1,1
-6,-52,-14,-5,-3,-2,-3,-5
2,40,-8,-9,-16,-7,7,11
8,79,-5,-4,-9,-4,14,10
-6,-93,1,-3,-6,0,-12,-31
-7,-26,-6,-3,-10,2,-15,12
8,64,23,-3,15,-2,21,42
-14,-122,-45,-13,-20,0,-23,-37
37,113,18,12,9,5,14,11
-42,5,3,19,33,-3,16,-47
24,-26,-11,-20,-16,-10,-58,-57
-9,50,21,13,7,0,24,43
6,33,-14,-22,-19,-5,8,33
6,-121,-10,-5,-23,5,16,29
-15,-48,-16,-14,-6,-1,51,-14
18,87,34,10,17,-2,-85,-66
-39,-9,-19,15,24,14,55,8
25,70,4,3,-22,-22,-83,15
13,-12,19,1,15,10,106,54
